latitude,longitude,line_number,picture,tags
41.8574363,-87.6518618,12891,street_view_12890.jpg,brick building | building | car | home | house | park | red | suv | trim
41.7507211,-87.659643,12901,street_view_12900.jpg,apartment | brick building | building | campus | corner | retail | sky | street corner | sun | sunny | tree
41.7519364,-87.6492837,12904,street_view_12903.jpg,apartment | building | cloudy | fence | home | house | house exterior | power line | sky | suburb
41.723206,-87.538777,12909,street_view_12908.jpg,blue | car | cloud | cloudy | road | rural | sky | street scene | street sign | suburb | tree
41.846269,-87.6905624,12918,street_view_12917.jpg,brick building | building | car | panel | park | power line | red | retail | sky | solar battery
41.9176967,-87.7040714,12923,street_view_12922.jpg,apartment | building | fence | home | house | house exterior | power line | rail | sky | sun
41.9508522,-87.7434877,12924,street_view_12923.jpg,apartment | curb | estate | home | house | house exterior | pavement | pole | row | sky | suburb | tree
41.8998677,-87.7074348,12934,street_view_12933.jpg,alley | apartment | bin | building | fence | garage | power line | road | sky
41.935273,-87.7696849,12940,street_view_12939.jpg,shed | bin | fence | house | house exterior | pine | power line | tree
41.7578674,-87.5679257,12941,street_view_12940.jpg,car | curb | house exterior | park | road | street scene | suv | tree
41.7985013,-87.7310247,12950,street_view_12949.jpg,car | drive | house exterior | park | road | stop sign | street corner | street scene | street sign | suburb | sun | tree
41.7058982,-87.6443682,12953,street_view_12952.jpg,shed | baby carriage | backyard | barrel | handcart | bin | blue | cart | container | cooler | fence | folding chair | garage | garage door | home | house | house exterior | man | power line | push | recycling bin | shopping cart | sky | stool | yard
41.9271548,-87.6941931,12955,street_view_12954.jpg,alley | apartment | bin | building | cloudy | garage | garage door | home | house | house exterior | power line | retail | road
41.9324474,-87.6870186,12958,street_view_12957.jpg,ambulance | apartment | building | car | park | van | white
41.9689147,-87.7706122,12963,street_view_12962.jpg,alley | bin | fence | garage | home | house | house exterior | pole | power line | road | sky | suburb | telegraph pole
41.9765983,-87.7515646,12976,street_view_12975.jpg,alley | shed | bin | driveway | fence | garage | home | house | house exterior | power line | road
41.8624629,-87.6268721,12979,street_view_12978.jpg,building | city | door | entrance | fence | lamp post | office building | pole | tower | rail | ramp | rise building | sky | skyscraper | street sign | urban
41.6968928,-87.6694151,12990,street_view_12989.jpg,alley | car | parking lot | curb | park | parking | power line | road | street scene | tree
41.9756462,-87.6629598,12994,street_view_12993.jpg,car | home | house | house exterior | park | shine | sky | stop sign | street corner | street sign | sun | tree
41.8320893,-87.6445716,13001,street_view_13000.jpg,alley | bin | driveway | fence | garage | home | house | house exterior | pavement | pole | power line | road | tree
41.7192755,-87.6301638,13003,street_view_13002.jpg,alley | shed | bin | car | curb | driveway | garage | garage door | home | house | house exterior | park | pavement | power line
41.849763,-87.6356186,13014,street_view_13013.jpg,alley | bin | blanket | building | floor | garage | house | house exterior | pole | power line | road | sky | snow | snowy | telegraph pole
41.9233992,-87.6764208,13015,street_view_13014.jpg,area | construction site | cross | fence | pole | sky | street sign | trailer truck | tree
41.7342627,-87.5551128,13024,street_view_13023.jpg,shed | building | fence | garage | garage door | home | house | house exterior | power line | telegraph pole
41.9255692,-87.741083,13026,street_view_13025.jpg,alley | shed | bin | building | garage | garage door | garbage | home | house | house exterior | pole | power line | road | telegraph pole
41.7175985,-87.6608199,13029,street_view_13028.jpg,curb | driveway | flag pole | garage | home | house | house exterior | lamp post | pole | power line | street corner | street sign | telegraph pole | tree | yard
41.7484574,-87.5488511,13031,street_view_13030.jpg,shed | backyard | fence | garage | grass | home | house | house exterior | lush | tree | yard
42.0061491,-87.8172889,13037,street_view_13036.jpg,building | home | house | house exterior | tree | white | white house
41.8780641,-87.649941,13050,street_view_13049.jpg,apartment | building | car | city | city street | drive | office building | park | road | street scene | urban
41.703896,-87.5349209,13051,street_view_13050.jpg,alley | bin | car | driveway | fence | garage | home | house | house exterior | park | power line | sky | stool | suburb
41.7810732,-87.662188,13054,street_view_13053.jpg,apartment | blue | building | car | curb | minivan | park | suv | tree
41.8003517,-87.6510496,13055,street_view_13054.jpg,home | house | house exterior | lush | tree | white house | yard
41.7944497,-87.7272302,13062,street_view_13061.jpg,shed | bin | building | garage | garage door | home | house | house exterior | power line | sky | yard
41.9210811,-87.7446593,13066,street_view_13065.jpg,alley | shed | bin | building | car | chimney | driveway | fence | garage | garage door | home | house | house exterior | park | pole | power line | road | sky | telegraph pole
41.70261,-87.6058377,13067,street_view_13066.jpg,alley | shed | camper | driveway | path | garage | home | house | house exterior | lush | pavement | power line | recreational vehicle | retail | road | street sign | tree
41.9169239,-87.7248154,13069,street_view_13068.jpg,alley | brick building | building | fence | pole | power line | retail | road | sky | sun | telegraph pole
41.7277662,-87.6067376,13070,street_view_13069.jpg,balustrade | brick building | building | chimney | deck | greenery | home | house | house exterior | ivy | lead to | lush | porch | power line | rail | stair | tree | vine
41.9991508,-87.7688862,13075,street_view_13074.jpg,alley | shed | bin | driveway | fence | garage | garage door | home | house | house exterior | power line | tree | yard
41.6842748,-87.6345296,13077,street_view_13076.jpg,car | curb | drive | house exterior | minivan | park | road | street scene | suv | tree | white
41.9039001,-87.6598762,13080,street_view_13079.jpg,basketball backboard | basketball hoop | highway | lamp post | pole | road | road sign | roof | sign | sky | street corner | street sign | traffic sign
41.6959625,-87.6878052,13084,street_view_13083.jpg,car | curb | home | house | house exterior | park | road | street scene | suburb
41.6940673,-87.6384549,13085,street_view_13084.jpg,basketball hoop | building | chimney | cloudy | curb | fence | home | house | house exterior | lamp post | pole | power line | street corner | street sign | suburb | tree | yard
41.6863461,-87.6474095,13088,street_view_13087.jpg,area | shed | building | cloudy | fence | garage | home | house | house exterior | hut | lush | pole | power line | sky | vegetation | weed | yard
41.8902802,-87.6607294,13091,street_view_13090.jpg,apartment | building | cloudy | garage | garage door | home | house | house exterior | power line | sky | telegraph pole | wire
41.7387848,-87.6939347,13092,street_view_13091.jpg,shed | backyard | fence | garage | home | house | house exterior | hut | pole | power line | sky | suburb | telegraph pole | tree | yard
41.8633,-87.7076706,13103,street_view_13102.jpg,building | car | drive | park | road | street scene | street sign | tree
41.7824441,-87.781096,13108,street_view_13107.jpg,car | drive | house exterior | park | road | street corner | street scene | street sign | suburb | tree
41.952627,-87.6765283,13112,street_view_13111.jpg,apartment | building | car | curb | park | retail | road | street scene | tree
41.7921382,-87.6274529,13115,street_view_13114.jpg,car | curve | drive | driveway | house exterior | lush | park | road | rural | tree
42.01493,-87.8099105,13121,street_view_13120.jpg,car | curb | driveway | estate | home | house | house exterior | park | suburb | tree
41.744681,-87.6956571,13122,street_view_13121.jpg,alley | bin | building | fence | garage | home | house | house exterior | pavement | power line | ramp | sky | suburb
41.7229727,-87.678853,13130,street_view_13129.jpg,building | home | house | house exterior | red | tree | white house
41.878047,-87.6629143,13132,street_view_13131.jpg,car | drive | park | road | sky | street scene | tree | urban
41.6915368,-87.6192352,13133,street_view_13132.jpg,alley | bin | building | car | garage | park | pole | power line | railroad | retail | road | rural | stool | street scene | telegraph pole | train track | tree
41.8005139,-87.6189992,13134,street_view_13133.jpg,apartment | building | campus | car | park | road | sky | street scene | tree
41.9580707,-87.7625345,13135,street_view_13134.jpg,alley | bin | driveway | fence | garage | home | house | house exterior | power line | road | sky | street scene | suburb | tree
41.9908005,-87.8199993,13136,street_view_13135.jpg,driveway | home | house | house exterior | power line | road | sky | street scene | suburb | tree
41.9047549,-87.6849872,13137,street_view_13136.jpg,car | corner | intersection | pole | retail | road | stop sign | street corner | street scene | street sign | traffic sign | tree | urban
41.9865991,-87.7021575,13145,street_view_13144.jpg,car | cloudy | fence | home | house | house exterior | paling | power line | sky | suburb
41.9962088,-87.8197645,13147,street_view_13146.jpg,boy | car | child | curb | driveway | home | house | house exterior | person | leash | man | park | pavement | stand | walk
41.7290834,-87.5661556,13160,street_view_13159.jpg,shed | building | damage | debris | home | house | house exterior | hut | power line | red | repair | tree | weed
41.9165009,-87.6480986,13167,street_view_13166.jpg,car | drive | house exterior | park | red | retail | road | street scene | suburb | sports car
41.8925249,-87.746593,13168,street_view_13167.jpg,building | fence | home | house | house exterior | lush | power line | red | surround | tree | yard
41.9794695,-87.6760879,13169,street_view_13168.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | pavement | power line
41.8914318,-87.6724716,13170,street_view_13169.jpg,alley | apartment | building | car | minivan | park | power line | wire
41.8267351,-87.6044116,13171,street_view_13170.jpg,area | dirt road | dirt track | driveway | fence | lush | pole | road | rural | sky | stop sign | street sign | traffic sign | tree
41.8755096,-87.7277826,13175,street_view_13174.jpg,building | car | drive | park | red | road | sky | stop sign | street corner | street scene | street sign | suburb | sports car
41.9697688,-87.7786566,13178,street_view_13177.jpg,car | line | park | road | street scene | tree
41.936965,-87.7209009,13185,street_view_13184.jpg,alley | shed | bin | building | garage | garage door | home | house | house exterior | power line | sky | telegraph pole
41.6835976,-87.6473219,13199,street_view_13198.jpg,attach | shed | bin | building | fence | garage | garage door | house | house exterior | hut | pole | power line | telegraph pole | tree | wire
41.84025,-87.6240015,13220,street_view_13219.jpg,building | car | lush | road | sky | street corner | street scene | street sign | tree | urban
41.6898774,-87.6419281,13230,street_view_13229.jpg,building | car | cloudy | fence | park | retail | sky
41.7352479,-87.6052059,13231,street_view_13230.jpg,shed | brick building | building | cloudy | garage | garage door | house exterior | power line | siding | sky
41.7740401,-87.7112286,13240,street_view_13239.jpg,alley | shed | bin | car | cloudy | dirt road | dirt track | garage | home | house | house exterior | power line | road | rural | sky | stool
41.7491866,-87.6905093,13256,street_view_13255.jpg,shed | bin | fence | garage | garage door | home | house | house exterior | power line | sky
41.8672747,-87.7029059,13260,street_view_13259.jpg,area | building | fence | grass | grassy | hillside | lush | pole | power line | street sign | telegraph pole | yard
41.7917026,-87.6770333,13267,street_view_13266.jpg,alley | shed | bin | driveway | garage | home | house | house exterior | power line | retail | road | tree
41.940829,-87.7541331,13268,street_view_13267.jpg,apartment | brick building | building | campus | tree
41.9586782,-87.6834004,13270,street_view_13269.jpg,building | car | parking lot | fence | park | parking | retail | sky | warehouse
41.8699955,-87.6821122,13273,street_view_13272.jpg,alley | shed | bin | building | car | garage | garage door | house | house exterior | jeep | minivan | park | pick up | pole | power line | suv | telegraph pole | tree | vehicle
41.7781304,-87.7147696,13275,street_view_13274.jpg,alley | bin | building | car | curb | driveway | fence | garage | home | house exterior | jeep | park | pick up | pole | power line | retail | sky | sun | suv | telegraph pole | vehicle
41.939791,-87.7894163,13278,street_view_13277.jpg,shed | bin | building | chimney | cloudy | fence | garage | garage door | home | house | house exterior | power line | sky | stool
41.9218282,-87.6641169,13279,street_view_13278.jpg,arcade | arcade machine | atm | bar | basement | beam | bin | wall | building | bulletin board | ceiling | equipment | machine | retail | room | stool | television
41.6844686,-87.7093808,13285,street_view_13284.jpg,car | drive | home | house | house exterior | park | road | sky | street scene | suburb
41.9437176,-87.8109228,13289,street_view_13288.jpg,alley | bin | blue | container | driveway | fence | garage | home | house | house exterior | power line | recycling bin | road | sky | street scene | tree
41.9000499,-87.6859843,13315,street_view_13314.jpg,alley | apartment | bin | building | car | cloudy | garage | park | pavement | pole | power line | road | sky | street scene | telegraph pole | urban
41.7102507,-87.6093299,13318,street_view_13317.jpg,attach | shed | bin | chimney | driveway | fence | garage | garage door | home | house | house exterior | ivy | sky | tree | vine
41.702487,-87.5419598,13321,street_view_13320.jpg,car | parking lot | cone | drive | lamp post | minivan | park | parking | pole | retail | road | sky | street sign | suv | tree | van
41.8535889,-87.7219503,13322,street_view_13321.jpg,car | curb | park | road | street scene | sun | sunny | tree
41.9322132,-87.7147144,13324,street_view_13323.jpg,bin | blue | building | car | dirt track | trench | fence | garage | hillside | home | house | house exterior | jeep | park | pick up | power line | red | suburb | suv | telegraph pole
41.7765048,-87.5925996,13328,street_view_13327.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | power line | road | sky | suburb
41.9766135,-87.7597859,13335,street_view_13334.jpg,shed | bin | blue | car | container | cooler | driveway | garage | garage door | home | house | house exterior | park | power line | sky | sun
41.7394771,-87.6404577,13345,street_view_13344.jpg,car | corner | intersection | pole | power line | road | rural | sky | stop sign | street corner | street sign | sun | telegraph pole | traffic sign | tree
41.8333317,-87.6397292,13348,street_view_13347.jpg,alley | shed | bin | building | container | cooler | curb | garage | garage door | garbage | home | house | house exterior | pavement | pole | power line | recycling bin | road | sky | telegraph pole
41.7350664,-87.6432123,13350,street_view_13349.jpg,alley | shed | bin | driveway | garage | home | house | house exterior | pavement | power line | road | sky | tree
41.7964209,-87.7105889,13354,street_view_13353.jpg,shed | bin | building | fence | garage | garage door | home | house | house exterior | power line | sky
41.7530231,-87.5559487,13355,street_view_13354.jpg,alley | driveway | garage | garage door | hedge | home | house | house exterior | ivy | lead to | power line | road | sky
41.8173316,-87.6850883,13360,street_view_13359.jpg,car | curb | driveway | house exterior | park | road | street scene | suv | tree
41.8466062,-87.6327735,13361,street_view_13360.jpg,bridge | car | curve | drive | highway | overpass | pole | road | sky | street sign | travel
41.7898483,-87.7228311,13363,street_view_13362.jpg,car | drive | intersection | park | retail | road | sky | stop light | traffic light | street corner | street scene
41.736361,-87.606987,13365,street_view_13364.jpg,car | corner | curb | intersection | lamp post | pole | retail | road | stop light | traffic light | street corner | street scene | street sign | tree
41.787518,-87.7776247,13368,street_view_13367.jpg,car | home | house | house exterior | park | road | street scene | suburb | tree
41.9477845,-87.70018,13376,street_view_13375.jpg,alley | shed | driveway | garage | garage door | home | house | house exterior | power line | road | sky | suburb | telegraph pole | tree
41.8984843,-87.7197283,13383,street_view_13382.jpg,shed | bin | car | fence | garage | garage door | grow | house exterior | tree
41.9935134,-87.697942,13386,street_view_13385.jpg,attach | shed | bin | building | garage | garage door | home | house | house exterior | power line | sky
41.8791922,-87.7279081,13390,street_view_13389.jpg,boy | child | curb | home | house | house exterior | person | man | pavement | power line | red | road | stand | tree | walk
41.7608308,-87.6211184,13403,street_view_13402.jpg,apartment | building | campus | car | home | minivan | park | sky | suburb | sun | sunny | suv
41.9923436,-87.7544695,13404,street_view_13403.jpg,chimney | pillar | curb | estate | home | house | house exterior | lawn | lush | street corner | street scene | suburb | tree
41.829074,-87.6663522,13406,street_view_13405.jpg,alley | shed | bin | car | curb | fence | garage | house exterior | pavement | pole | power line | retail | road | sky | street corner | street scene | telegraph pole
41.9365368,-87.6980968,13408,street_view_13407.jpg,building | car | drive | house exterior | park | retail | road | sky | street corner | street scene | suburb
41.9278681,-87.7263773,13410,street_view_13409.jpg,alley | brick building | building | car | parking lot | park | parking | pole | power line | puddle | retail
41.8014896,-87.7396754,13418,street_view_13417.jpg,car | cloudy | home | house | house exterior | park | road | sky | street scene | suburb | tree
41.7507076,-87.5646577,13429,street_view_13428.jpg,shed | bin | building | car | driveway | garage | garage door | home | house | house exterior | hut | power line | sky | stool | yard
41.8877565,-87.7124871,13430,street_view_13429.jpg,area | bin | container | crate | fence | locker | palette | pole | power line | red | shipping container | tree
41.9715704,-87.7383691,13438,street_view_13437.jpg,attach | shed | bin | building | garage | garage door | home | house | house exterior | pole | power line | roof | sky | telegraph pole | wire
41.7964723,-87.6637898,13440,street_view_13439.jpg,wall | building | ledge | pole | power line | retail | sky | stair | telegraph pole | tile wall | wire
41.8407671,-87.7265433,13443,street_view_13442.jpg,building | car | park | power line | retail | road | sky | street scene | suburb
41.9601566,-87.6877888,13451,street_view_13450.jpg,attach | shed | building | chimney | fence | house | pole | power line | retail | siding | sky | spire
41.6513195,-87.5431738,13457,street_view_13456.jpg,curb | home | house | house exterior | lamp post | pole | street corner | street sign | suburb | tree | white house | yard
41.944204,-87.8139537,13460,street_view_13459.jpg,attach | shed | building | fence | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole | wire
41.850844,-87.7189881,13467,street_view_13466.jpg,apartment | building | car | home | street corner | street sign | tree
41.9750216,-87.8020739,13469,street_view_13468.jpg,alley | shed | bin | curb | driveway | garage | home | house | house exterior | pavement | power line | road | sky | tree
41.9906356,-87.7117653,13473,street_view_13472.jpg,balustrade | building | deck | estate | fence | home | house | house exterior | lush | porch | rail | ramp | red | sky | tree
41.9033497,-87.7626501,13481,street_view_13480.jpg,alley | shed | bin | driveway | fence | garage | garage door | home | house | house exterior | power line | retail | road | rural | street scene | telegraph pole | tree
41.9311307,-87.7972578,13484,street_view_13483.jpg,alley | shed | bin | building | fence | garage | garage door | home | house | house exterior | pole | power line | sky | stool | telegraph pole
41.7959161,-87.729015,13485,street_view_13484.jpg,apartment | car | curb | home | house | house exterior | park | suburb | tree
41.9243975,-87.7580798,13491,street_view_13490.jpg,alley | building | car | fence | park | power line | retail | sky | tree
41.9824364,-87.807708,13495,street_view_13494.jpg,bridge | building | car | cloudy | drive | driveway | highway | office building | overpass | park | parking garage | road | silver | sky | travel
41.9418201,-87.7479874,13500,street_view_13499.jpg,alley | apartment | bin | building | chimney | fence | home | house | house exterior | power line | road | sky | suburb
41.794457,-87.7161947,13505,street_view_13504.jpg,alley | shed | bin | cloudy | curb | driveway | garage | home | house | house exterior | pavement | pole | power line | road | sky | telegraph pole
41.7623363,-87.6512769,13506,street_view_13505.jpg,car | home | house | house exterior | park | pole | power line | road | street scene | street sign | suburb | traffic sign
41.70794,-87.6873337,13513,street_view_13512.jpg,apartment | building | car | curb | home | house | house exterior | park | road | sky | street scene | suburb
41.7274483,-87.6636975,13515,street_view_13514.jpg,car | home | house exterior | lamp post | park | pole | power line | road | traffic light | street scene | street sign | suburb
41.734209,-87.6237551,13528,street_view_13527.jpg,area | graveyard | grass | green | hillside | home | house | house exterior | lush | power line | rural | sky | street sign | suburb | tree | yard
41.7683757,-87.6582014,13530,street_view_13529.jpg,blanket | blue | build | building | canopy | cloth | construction site | construction worker | fabric | plastic | repair | scaffold | sky | tarp | job | wrap
41.9309794,-87.7692805,13534,street_view_13533.jpg,alley | building | car | construction site | crane | fence | ladder | park | pole | power line | retail | sky | telegraph pole | wire
41.8719378,-87.7223973,13536,street_view_13535.jpg,building | car | park | road | street scene | suburb | tree
41.6900346,-87.708959,13544,street_view_13543.jpg,estate | home | house | house exterior | suburb | yard
41.8264102,-87.6060299,13552,street_view_13551.jpg,apartment | building | car | curb | home | house exterior | park | tree
41.9915939,-87.7185536,13554,street_view_13553.jpg,car | curb | flag pole | home | house | house exterior | lamp post | lush | park | pole | street corner | street sign | tree
41.966586,-87.769584,13560,street_view_13559.jpg,car | curb | driveway | garage | home | house | house exterior | road | sky | street scene | suburb | tree
41.7475903,-87.7002448,13575,street_view_13574.jpg,attach | shed | bin | car | driveway | fence | garage | garage door | home | house | house exterior | park | pole | power line | sky | telegraph pole
41.9026062,-87.6958661,13589,street_view_13588.jpg,alley | bin | building | fence | pole | power line | retail | road | sky | telegraph pole
41.8965228,-87.7191455,13595,street_view_13594.jpg,area | bin | fence | home | house | house exterior | power line | suburb | tree | yard
41.9882117,-87.8201325,13599,street_view_13598.jpg,car | curb | drive | driveway | home | house | house exterior | park | road | street scene | suburb | tree
41.9802526,-87.6994208,13603,street_view_13602.jpg,car | curb | green | lush | road | stop sign | street corner | street scene | street sign | traffic sign | tree
41.9339722,-87.7273939,13607,street_view_13606.jpg,brick building | building | car | parking lot | chimney | park | red | retail | tree | warehouse
41.9737474,-87.7649489,13610,street_view_13609.jpg,car | curb | home | house | house exterior | lamp post | park | street scene | suburb
41.8707297,-87.7022816,13611,street_view_13610.jpg,car | curb | drive | house exterior | park | road | sky | street scene | suburb | sun | tree
41.8968382,-87.6995505,13618,street_view_13617.jpg,shed | building | fence | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole | wire
41.7675743,-87.6691076,13623,street_view_13622.jpg,home | house | house exterior | retail | road | street scene | suburb | tree
41.997093,-87.6666032,13631,street_view_13630.jpg,alley | bin | building | curb | garage | home | house exterior | pavement | power line | road | sky | street scene | suburb | tree
41.774695,-87.7381259,13635,street_view_13634.jpg,bin | curb | fence | retail | road | tree
41.9608128,-87.6830298,13637,street_view_13636.jpg,bathroom | bin | wall | ceiling | chair | closet | clothe | dressing room | green | home | retail | room | shelf | shelve | stool | toilet bowl | yellow
41.8992753,-87.7131359,13647,street_view_13646.jpg,apartment | brick building | building | car | chimney | cloudy | home | house | house exterior | park | road | sky | street corner
41.8436637,-87.6326774,13650,street_view_13649.jpg,alley | apartment | brick building | building | pole | power line | retail | road | street corner | street sign
41.6813839,-87.6260414,13659,street_view_13658.jpg,shed | backyard | building | chimney | fence | flag | garage | home | house | house exterior | power line | white house | yard
41.7905608,-87.6762872,13664,street_view_13663.jpg,shed | building | garage | garage door | home | house | house exterior | power line | sky | tree
41.6964201,-87.6629083,13668,street_view_13667.jpg,alley | shed | bin | driveway | fence | path | garage | garage door | home | house | house exterior | lead to | power line | road | tree
41.8084498,-87.7452813,13678,street_view_13677.jpg,curb | home | house | house exterior | power line | street scene | suburb | tree | yard
41.9183956,-87.727474,13681,street_view_13680.jpg,attach | building | cloudy | garage | garage door | home | house | house exterior | power line | sky | tree | white | white house
41.7915419,-87.5880255,13685,street_view_13684.jpg,beam | blanket | building | canopy | ceiling | pillar | concrete | corridor | overpass | parking garage | pole | roof | shelter | skylight | tunnel
41.7247153,-87.6631523,13692,street_view_13691.jpg,car | cloud | cloudy | corner | intersection | lamp post | pole | road | sky | stop light | stop sign | traffic light | street corner | street light | street scene | street sign | traffic sign
41.7957962,-87.7044968,13693,street_view_13692.jpg,alley | bin | building | driveway | fence | garage | home | house | house exterior | lead to | power line | rail | ramp | retail | road | street scene | tree
41.9847619,-87.8145768,13695,street_view_13694.jpg,estate | home | house | house exterior | lawn | row | sky | suburb | sunny | yard
41.7082796,-87.6894447,13700,street_view_13699.jpg,brick building | building | office building | parking sign | pole | retail | sign | sky | street sign
41.8644198,-87.6496235,13703,street_view_13702.jpg,car | fence | grass | green | lush | sky | tree | yard
41.7593191,-87.6451397,13709,street_view_13708.jpg,car | curb | home | house | house exterior | park | power line | road | white house
42.0179968,-87.6946834,13714,street_view_13713.jpg,car | corner | house exterior | intersection | pole | red | road | road sign | sign | stop sign | street corner | street sign | traffic sign | tree
41.8738364,-87.7174026,13716,street_view_13715.jpg,car | drive | license plate | minivan | overpass | park | pole | road | road sign | rural | sedan | sky | stop light | traffic light | street sign | suv | traffic sign
41.8277385,-87.668243,13719,street_view_13718.jpg,alley | shed | bin | building | driveway | garage | home | house | house exterior | power line | road | sky | suburb
41.8664119,-87.6262631,13727,street_view_13726.jpg,building | car | city | city street | drive | office building | park | retail | road | street corner | street scene | urban
41.8992502,-87.7192363,13735,street_view_13734.jpg,apartment | brick building | building | fence | retail | street corner | tree
41.9944737,-87.7960948,13736,street_view_13735.jpg,curb | home | house | house exterior | lush | sky | street scene | suburb | tree | yard
42.0128936,-87.6791501,13740,street_view_13739.jpg,alley | bin | driveway | garage | garage door | home | house | house exterior | power line | sky
41.9460305,-87.7777976,13751,street_view_13750.jpg,alley | shed | bin | garage | home | house | house exterior | pole | power line | road | street scene | telegraph pole | tree
41.9521212,-87.67554,13754,street_view_13753.jpg,shed | bin | container | cooler | fence | garage | garage door | home | house | house exterior | power line | recycling bin | sky | sun
41.752763,-87.5922238,13760,street_view_13759.jpg,alley | bin | cloudy | curb | driveway | garage | home | house | house exterior | pavement | pole | power line | road | sky | telegraph pole
41.9640084,-87.7443041,13775,street_view_13774.jpg,driveway | estate | home | house | house exterior | lush | pavement | tree | yard
41.7645711,-87.6718146,13779,street_view_13778.jpg,home | house | house exterior | road | row | sky | street scene | suburb | sun | sunny | tree
41.7820186,-87.7016596,13786,street_view_13785.jpg,alley | shed | bin | building | driveway | garage | garage door | home | house | house exterior | power line | road | sky
41.9297457,-87.7008975,13787,street_view_13786.jpg,attach | shed | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole | tree | wire
41.9945673,-87.7819765,13789,street_view_13788.jpg,attach | shed | bin | cloudy | fence | garage | garage door | home | house | house exterior | pole | post | power line | sky | telegraph pole | wire
41.9056432,-87.6281016,13791,street_view_13790.jpg,attach | brick building | building | cable | pole | power line | street corner | street sign | telegraph pole | wire
41.7010155,-87.6369547,13794,street_view_13793.jpg,car | curb | drive | driveway | park | red | road | suburb | sports car | tree
41.7620128,-87.5749706,13797,street_view_13796.jpg,alley | apartment | building | car | garage | home | park | power line | road | street scene | suburb
41.7975033,-87.6723319,13812,street_view_13811.jpg,car | driveway | garage | home | house | house exterior | road | rural | street scene | suburb | tree
41.7963854,-87.7143192,13817,street_view_13816.jpg,car | home | house | house exterior | park | road | sky | street scene | suburb | tree
41.9101738,-87.6369443,13821,street_view_13820.jpg,apartment | building | car | curb | home | park | street corner | street scene | tree
41.969135,-87.719151,13825,street_view_13824.jpg,alley | bin | building | driveway | garage | home | house | house exterior | pavement | power line | retail | road | street scene | tree
41.7001354,-87.6757414,13840,street_view_13839.jpg,car | curb | driveway | house exterior | park | road | street scene | tree
41.9534407,-87.7022917,13847,street_view_13846.jpg,alley | shed | bin | driveway | garage | garage door | home | house | house exterior | pole | power line | sky | telegraph pole
42.0021576,-87.666012,13851,street_view_13850.jpg,shed | bin | driveway | garage | garage door | home | house | house exterior | power line | sky | stool | tree
41.7325867,-87.5482285,13861,street_view_13860.jpg,car | curb | park | power line | road | street scene | suburb | tree
41.7260546,-87.5990792,13862,street_view_13861.jpg,bin | building | cloudy | fence | garage | garage door | home | house | house exterior | pole | power line | siding | tree
41.6762351,-87.6318864,13866,street_view_13865.jpg,apartment | brick building | building | campus | car | office building | park | suv | tree
41.7934322,-87.793708,13867,street_view_13866.jpg,estate | grass | home | house | house exterior | lawn | lush | row | sky | suburb | yard
41.8448957,-87.7168998,13880,street_view_13879.jpg,alley | bin | building | car | park | pole | power line | retail | sky | telegraph pole | warehouse | white
41.9505391,-87.6862787,13890,street_view_13889.jpg,car | curb | park | pavement | road | street scene | tree
41.7970689,-87.6655525,13893,street_view_13892.jpg,building | fence | metal | pole | power line | rail | sky | telegraph pole | tree | wire
41.9412154,-87.6722792,13897,street_view_13896.jpg,car | home | house | house exterior | park | tree
41.8406632,-87.7364521,13899,street_view_13898.jpg,building | car | curb | green | house exterior | park | retail | sky | tree
41.7610583,-87.5635567,13901,street_view_13900.jpg,apartment | building | cloudy | curb | grass | lush | road | sky | street corner | street sign | suburb | traffic sign | tree
41.9558981,-87.6665866,13905,street_view_13904.jpg,car | home | house | house exterior | park | tree | white house
41.7366312,-87.6444281,13909,street_view_13908.jpg,beam | blanket | building | canopy | car | ceiling | pillar | overpass | parking garage | road | roof | shelter | tunnel
41.8613392,-87.6471677,13910,street_view_13909.jpg,apartment | balcony | bin | brick building | building | fire escape | garage | home | sky
41.8430638,-87.6604597,13914,street_view_13913.jpg,building | cloudy | curb | home | house | house exterior | power line | road | sky | street corner | street scene | suburb
41.9845591,-87.8219628,13925,street_view_13924.jpg,building | highway | house exterior | retail | road | rural | sky | stop sign | street sign | suburb
41.9680225,-87.7695119,13927,street_view_13926.jpg,car | curb | park | retail | road | street scene | suburb | tree
41.7429418,-87.6288238,13930,street_view_13929.jpg,shed | building | chimney | garage | garage door | home | house | house exterior | siding | sky | tree | white
41.7261152,-87.6685389,13932,street_view_13931.jpg,green | home | house | house exterior | lamp post | parking sign | pole | porch | sign | street corner | street sign | yard
41.6830778,-87.6224691,13939,street_view_13938.jpg,building | estate | grass | grassy | home | house | house exterior | lush | rural | sky | tree | white | white house | yard
41.9205242,-87.6809096,13947,street_view_13946.jpg,attach | shed | bin | building | garage | garage door | house | power line | retail | siding | sky
41.7957537,-87.6456034,13961,street_view_13960.jpg,driveway | path | lead to | lush | pole | power line | road | rural | sky | street sign | telegraph pole | tree
41.8676052,-87.6601704,13964,street_view_13963.jpg,apartment | building | car | home | park | tree
41.7637459,-87.6124527,13974,street_view_13973.jpg,car | curb | home | house | house exterior | power line | road | sky | street scene | suburb | tree
